episode,reward,steps,epsilon,event,win_rate,food_eaten,completion_rate,elapsed_sec,q_states
9994,34.43,86,0.223306,caught,0.0,18,0.290323,115.477,528783
9995,-58.67,86,0.223272,caught,0.0,9,0.145161,115.487,528846
9996,27.36,85,0.223239,caught,0.0,16,0.258065,115.497,528878
9997,67.45,84,0.223205,caught,0.0,21,0.33871,115.506,528933
9998,-103.29,67,0.223172,caught,0.0,8,0.129032,115.515,528965
9999,49.38,84,0.223139,caught,0.0,19,0.306452,115.524,529010
10000,-135.39,57,0.223105,caught,0.0,5,0.080645,115.531,529057
10001,41.06,77,0.223072,caught,0.0,18,0.290323,117.799,530156
10002,84.51,75,0.223038,caught,0.0,21,0.33871,117.809,530182
10003,31.32,87,0.223005,caught,0.0,18,0.290323,117.82,530242
10004,-83.08,64,0.222971,caught,0.0,11,0.177419,117.829,530288
10005,-66.41,86,0.222938,caught,0.0,8,0.129032,117.84,530343
10006,48.95,90,0.222904,caught,0.0,20,0.322581,117.852,530394
10007,58.13,76,0.222871,caught,0.0,19,0.306452,117.861,530433
10008,-67.43,66,0.222837,caught,0.0,11,0.177419,117.869,530481
10009,6.52,92,0.222804,caught,0.0,16,0.258065,117.88,530535
10010,15.64,94,0.222771,caught,0.0,16,0.258065,117.89,530599
10011,-90.68,61,0.222737,caught,0.0,10,0.16129,117.898,530648
10012,35.49,82,0.222704,caught,0.0,18,0.290323,117.906,530706
10013,28.41,97,0.22267,caught,0.0,18,0.290323,117.919,530759
10014,60.68,79,0.222637,caught,0.0,20,0.322581,117.928,530812
10015,-14.9,88,0.222604,caught,0.0,14,0.225806,117.939,530861
10016,-0.86,84,0.22257,caught,0.0,15,0.241935,117.95,530913
10017,56.44,82,0.222537,caught,0.0,19,0.306452,117.958,530956
10018,39.1,76,0.222503,caught,0.0,17,0.274194,117.967,530998
10019,31.42,85,0.22247,caught,0.0,18,0.290323,117.976,531058
10020,60.84,79,0.222437,caught,0.0,20,0.322581,117.985,531108
10021,28.53,82,0.222403,caught,0.0,17,0.274194,117.994,531160
10022,8.54,81,0.22237,caught,0.0,16,0.258065,118.004,531225
10023,-91.24,68,0.222337,caught,0.0,10,0.16129,118.014,531264
10024,100.82,134,0.222303,caught,0.0,22,0.354839,118.028,531353
10025,136.38,86,0.22227,caught,0.0,19,0.306452,118.039,531421
10026,25.45,78,0.222237,caught,0.0,17,0.274194,118.048,531481
10027,13.34,86,0.222203,caught,0.0,15,0.241935,118.057,531530
10028,31.09,85,0.22217,caught,0.0,18,0.290323,118.067,531579
10029,-100.1,65,0.222137,caught,0.0,9,0.145161,118.076,531622
10030,-100.34,66,0.222103,caught,0.0,9,0.145161,118.085,531661
10031,37.33,87,0.22207,caught,0.0,18,0.290323,118.095,531718
10032,28.8,80,0.222037,caught,0.0,17,0.274194,118.104,531751
10033,153.85,89,0.222003,caught,0.0,20,0.322581,118.114,531813
10034,68.0,78,0.22197,caught,0.0,20,0.322581,118.122,531858
10035,71.85,81,0.221937,caught,0.0,20,0.322581,118.131,531894
10036,34.13,91,0.221903,caught,0.0,18,0.290323,118.142,531963
10037,57.87,86,0.22187,caught,0.0,20,0.322581,118.15,532017
10038,60.44,86,0.221837,caught,0.0,19,0.306452,118.159,532061
10039,55.84,77,0.221804,caught,0.0,19,0.306452,118.167,532116
10040,41.4,85,0.22177,caught,0.0,19,0.306452,118.178,532174
10041,5.29,82,0.221737,caught,0.0,15,0.241935,118.188,532235
10042,39.59,85,0.221704,caught,0.0,17,0.274194,118.198,532269
10043,39.87,77,0.221671,caught,0.0,17,0.274194,118.207,532314
10044,-103.88,64,0.221637,caught,0.0,7,0.112903,118.215,532344
10045,15.57,84,0.221604,caught,0.0,16,0.258065,118.224,532394
10046,-115.83,64,0.221571,caught,0.0,7,0.112903,118.233,532424
10047,-75.34,69,0.221538,caught,0.0,11,0.177419,118.241,532464
10048,-82.76,49,0.221504,caught,0.0,9,0.145161,118.247,532489
10049,-100.74,59,0.221471,caught,0.0,8,0.129032,118.254,532526
10050,-13.04,93,0.221438,caught,0.0,13,0.209677,118.264,532570
10051,56.49,85,0.221405,caught,0.0,20,0.322581,118.274,532627
10052,10.51,84,0.221371,caught,0.0,15,0.241935,118.284,532677
10053,140.76,81,0.221338,caught,0.0,19,0.306452,118.293,532747
10054,75.61,81,0.221305,caught,0.0,21,0.33871,118.302,532787
10055,-83.0,52,0.221272,caught,0.0,9,0.145161,118.308,532801
10056,-67.98,61,0.221239,caught,0.0,11,0.177419,118.315,532831
10057,28.77,90,0.221205,caught,0.0,18,0.290323,118.326,532899
10058,40.41,83,0.221172,caught,0.0,18,0.290323,118.336,532943
10059,42.62,139,0.221139,caught,0.0,19,0.306452,118.35,533055
10060,56.3,77,0.221106,caught,0.0,18,0.290323,118.358,533088
10061,25.78,80,0.221073,caught,0.0,17,0.274194,118.366,533150
10062,17.25,83,0.22104,caught,0.0,16,0.258065,118.375,533204
10063,54.95,88,0.221006,caught,0.0,19,0.306452,118.386,533241
10064,25.18,78,0.220973,caught,0.0,16,0.258065,118.395,533288
10065,7.05,88,0.22094,caught,0.0,16,0.258065,118.406,533322
10066,-92.79,49,0.220907,caught,0.0,8,0.129032,118.412,533354
10067,40.08,90,0.220874,caught,0.0,19,0.306452,118.422,533411
10068,-31.2,85,0.220841,caught,0.0,12,0.193548,118.43,533477
10069,712.18,143,0.220808,caught,0.0,25,0.403226,118.45,533583
10070,31.51,87,0.220775,caught,0.0,16,0.258065,118.46,533616
10071,-2.8,89,0.220741,caught,0.0,14,0.225806,118.471,533669
10072,-132.28,56,0.220708,caught,0.0,5,0.080645,118.48,533698
10073,-32.87,86,0.220675,caught,0.0,12,0.193548,118.491,533768
10074,122.59,137,0.220642,caught,0.0,17,0.274194,118.505,533884
10075,-31.63,82,0.220609,caught,0.0,12,0.193548,118.514,533946
10076,-122.0,64,0.220576,caught,0.0,6,0.096774,118.522,533975
10077,39.59,81,0.220543,caught,0.0,18,0.290323,118.531,534021
10078,140.91,88,0.22051,caught,0.0,19,0.306452,118.54,534087
10079,4.83,81,0.220477,caught,0.0,15,0.241935,118.549,534138
10080,-70.97,52,0.220444,caught,0.0,11,0.177419,118.556,534166
10081,-5.94,87,0.220411,caught,0.0,15,0.241935,118.567,534240
10082,-100.54,59,0.220377,caught,0.0,8,0.129032,118.573,534279
10083,1.05,90,0.220344,caught,0.0,15,0.241935,118.586,534329
10084,11.58,84,0.220311,caught,0.0,16,0.258065,118.597,534379
10085,-64.29,55,0.220278,caught,0.0,11,0.177419,118.603,534410
10086,50.65,81,0.220245,caught,0.0,18,0.290323,118.613,534443
10087,-63.67,82,0.220212,caught,0.0,9,0.145161,118.622,534509
10088,64.53,86,0.220179,caught,0.0,21,0.33871,118.63,534560
10089,268.2,86,0.220146,caught,0.0,20,0.322581,118.64,534613
10090,68.62,83,0.220113,caught,0.0,21,0.33871,118.649,534666
10091,38.7,81,0.22008,caught,0.0,18,0.290323,118.658,534726
10092,38.03,78,0.220047,caught,0.0,18,0.290323,118.666,534788
10093,-121.08,64,0.220014,caught,0.0,6,0.096774,118.677,534822
10094,2.88,80,0.219981,caught,0.0,14,0.225806,118.691,534857
10095,46.62,84,0.219948,caught,0.0,18,0.290323,118.712,534905
10096,21.88,79,0.219915,caught,0.0,16,0.258065,118.729,534970
10097,12.09,90,0.219882,caught,0.0,16,0.258065,118.747,535027
10098,-13.87,87,0.219849,caught,0.0,13,0.209677,118.767,535066
10099,21.26,85,0.219816,caught,0.0,16,0.258065,118.781,535104
10100,-71.01,56,0.219783,caught,0.0,11,0.177419,118.791,535146
10101,-119.02,65,0.21975,caught,0.0,7,0.112903,118.806,535194
10102,260.57,84,0.219717,caught,0.0,20,0.322581,118.818,535238
10103,-86.91,51,0.219684,caught,0.0,8,0.129032,118.825,535249
10104,108.08,88,0.219651,caught,0.0,15,0.241935,118.834,535312
10105,81.46,83,0.219618,caught,0.0,22,0.354839,118.843,535361
10106,-85.19,49,0.219585,caught,0.0,9,0.145161,118.848,535388
10107,-85.73,65,0.219553,caught,0.0,9,0.145161,118.857,535412
10108,25.84,82,0.21952,caught,0.0,16,0.258065,118.865,535457
10109,-25.72,88,0.219487,caught,0.0,12,0.193548,118.875,535517
10110,21.2,86,0.219454,caught,0.0,17,0.274194,118.884,535572
10111,-44.53,59,0.219421,caught,0.0,13,0.209677,118.891,535612
10112,16.05,89,0.219388,caught,0.0,16,0.258065,118.901,535661
10113,-3.75,86,0.219355,caught,0.0,14,0.225806,118.911,535707
10114,80.72,82,0.219322,caught,0.0,21,0.33871,118.919,535747
10115,-73.52,56,0.219289,caught,0.0,10,0.16129,118.926,535776
10116,87.3,88,0.219256,caught,0.0,23,0.370968,118.935,535840
10117,63.61,143,0.219223,caught,0.0,20,0.322581,118.951,535943
10118,54.83,78,0.219191,caught,0.0,19,0.306452,118.959,535998
10119,58.41,86,0.219158,caught,0.0,20,0.322581,118.968,536039
10120,2.46,81,0.219125,caught,0.0,15,0.241935,118.977,536102
10121,-88.84,58,0.219092,caught,0.0,9,0.145161,118.984,536127
10122,-3.41,93,0.219059,caught,0.0,15,0.241935,118.997,536183
10123,89.22,79,0.219026,caught,0.0,22,0.354839,119.007,536225
10124,41.36,83,0.218993,caught,0.0,19,0.306452,119.017,536264
10125,53.69,85,0.218961,caught,0.0,19,0.306452,119.026,536311
10126,-32.23,88,0.218928,caught,0.0,13,0.209677,119.036,536382
10127,0.9,87,0.218895,caught,0.0,16,0.258065,119.045,536456
10128,9.67,81,0.218862,caught,0.0,15,0.241935,119.054,536491
10129,-91.28,68,0.218829,caught,0.0,9,0.145161,119.062,536521
10130,-52.01,63,0.218796,caught,0.0,13,0.209677,119.07,536564
10131,78.72,82,0.218764,caught,0.0,21,0.33871,119.079,536598
10132,8.79,91,0.218731,caught,0.0,16,0.258065,119.09,536662
10133,78.26,80,0.218698,caught,0.0,21,0.33871,119.1,536704
10134,-85.43,65,0.218665,caught,0.0,11,0.177419,119.108,536745
10135,28.12,86,0.218632,caught,0.0,17,0.274194,119.117,536791
10136,90.47,138,0.218599,caught,0.0,23,0.370968,119.132,536899
10137,92.36,82,0.218567,caught,0.0,23,0.370968,119.141,536947
10138,161.48,73,0.218534,caught,0.0,19,0.306452,119.149,536983
10139,124.65,130,0.218501,caught,0.0,25,0.403226,119.162,537085
10140,21.09,88,0.218468,caught,0.0,16,0.258065,119.171,537142
10141,16.48,86,0.218436,caught,0.0,16,0.258065,119.181,537191
10142,47.31,86,0.218403,caught,0.0,19,0.306452,119.191,537238
10143,62.3,85,0.21837,caught,0.0,20,0.322581,119.201,537284
10144,24.89,79,0.218337,caught,0.0,16,0.258065,119.21,537324
10145,244.56,87,0.218305,caught,0.0,19,0.306452,119.22,537393
10146,54.61,81,0.218272,caught,0.0,19,0.306452,119.228,537433
10147,73.8,81,0.218239,caught,0.0,21,0.33871,119.237,537482
10148,63.12,79,0.218206,caught,0.0,20,0.322581,119.246,537519
10149,-67.7,60,0.218174,caught,0.0,11,0.177419,119.253,537558
10150,35.55,82,0.218141,caught,0.0,18,0.290323,119.262,537614
10151,-9.2,93,0.218108,caught,0.0,13,0.209677,119.273,537653
10152,10.32,87,0.218075,caught,0.0,15,0.241935,119.285,537707
10153,52.58,80,0.218043,caught,0.0,20,0.322581,119.294,537762
10154,-2.31,94,0.21801,caught,0.0,15,0.241935,119.306,537816
10155,12.58,93,0.217977,caught,0.0,16,0.258065,119.317,537880
10156,45.39,86,0.217945,caught,0.0,19,0.306452,119.328,537929
10157,34.26,83,0.217912,caught,0.0,17,0.274194,119.337,537976
10158,40.38,85,0.217879,caught,0.0,19,0.306452,119.346,538035
10159,30.34,84,0.217847,caught,0.0,18,0.290323,119.356,538088
10160,243.54,83,0.217814,caught,0.0,18,0.290323,119.366,538139
10161,1.86,88,0.217781,caught,0.0,15,0.241935,119.376,538179
10162,66.97,92,0.217749,caught,0.0,20,0.322581,119.386,538223
10163,-47.83,61,0.217716,caught,0.0,13,0.209677,119.394,538257
10164,13.56,85,0.217683,caught,0.0,15,0.241935,119.403,538301
10165,-121.8,57,0.217651,caught,0.0,6,0.096774,119.411,538336
10166,-62.5,60,0.217618,caught,0.0,11,0.177419,119.418,538366
10167,20.86,157,0.217585,caught,0.0,19,0.306452,119.436,538496
10168,85.87,76,0.217553,caught,0.0,22,0.354839,119.444,538535
10169,-75.51,54,0.21752,caught,0.0,10,0.16129,119.45,538568
10170,-90.44,54,0.217487,caught,0.0,9,0.145161,119.458,538599
10171,39.38,84,0.217455,caught,0.0,18,0.290323,119.467,538651
10172,-90.16,53,0.217422,caught,0.0,9,0.145161,119.474,538685
10173,23.33,87,0.21739,caught,0.0,17,0.274194,119.484,538733
10174,54.35,135,0.217357,caught,0.0,20,0.322581,119.499,538842
10175,-106.25,65,0.217324,caught,0.0,7,0.112903,119.506,538869
10176,18.42,97,0.217292,caught,0.0,17,0.274194,119.518,538936
10177,11.89,81,0.217259,caught,0.0,15,0.241935,119.527,538991
10178,6.58,83,0.217227,caught,0.0,14,0.225806,119.537,539040
10179,12.38,84,0.217194,caught,0.0,15,0.241935,119.546,539084
10180,0.55,82,0.217161,caught,0.0,14,0.225806,119.555,539135
10181,-42.77,62,0.217129,caught,0.0,14,0.225806,119.564,539174
10182,63.34,77,0.217096,caught,0.0,19,0.306452,119.574,539214
10183,36.76,79,0.217064,caught,0.0,17,0.274194,119.583,539263
10184,27.94,78,0.217031,caught,0.0,17,0.274194,119.593,539320
10185,-71.77,65,0.216999,caught,0.0,11,0.177419,119.601,539364
10186,-14.09,91,0.216966,caught,0.0,15,0.241935,119.612,539432
10187,12.35,85,0.216933,caught,0.0,15,0.241935,119.622,539476
10188,29.58,80,0.216901,caught,0.0,17,0.274194,119.63,539519
10189,42.61,83,0.216868,caught,0.0,18,0.290323,119.639,539574
10190,301.25,84,0.216836,caught,0.0,24,0.387097,119.648,539624
10191,70.99,79,0.216803,caught,0.0,20,0.322581,119.656,539674
10192,51.33,88,0.216771,caught,0.0,19,0.306452,119.666,539711
10193,19.5,85,0.216738,caught,0.0,16,0.258065,119.677,539764
10194,32.66,78,0.216706,caught,0.0,18,0.290323,119.685,539819
10195,31.27,86,0.216673,caught,0.0,17,0.274194,119.695,539871
10196,-30.22,92,0.216641,caught,0.0,12,0.193548,119.706,539929
10197,-62.26,87,0.216608,caught,0.0,10,0.16129,119.716,539986
10198,94.85,82,0.216576,caught,0.0,23,0.370968,119.724,540036
10199,-28.49,84,0.216543,caught,0.0,12,0.193548,119.734,540085
10200,88.61,155,0.216511,caught,0.0,25,0.403226,119.75,540215
10201,-10.68,86,0.216478,caught,0.0,13,0.209677,119.759,540272
10202,63.69,80,0.216446,caught,0.0,20,0.322581,119.767,540313
10203,56.32,87,0.216413,caught,0.0,20,0.322581,119.777,540379
10204,55.51,135,0.216381,caught,0.0,19,0.306452,119.792,540475
10205,-23.04,90,0.216348,caught,0.0,13,0.209677,119.803,540535
10206,5.38,75,0.216316,caught,0.0,14,0.225806,119.812,540585
10207,81.51,84,0.216284,caught,0.0,22,0.354839,119.82,540635
10208,50.5,90,0.216251,caught,0.0,12,0.193548,119.831,540703
10209,50.98,79,0.216219,caught,0.0,19,0.306452,119.839,540751
10210,59.58,82,0.216186,caught,0.0,21,0.33871,119.847,540801
10211,44.8,81,0.216154,caught,0.0,19,0.306452,119.856,540856
10212,64.36,83,0.216121,caught,0.0,20,0.322581,119.865,540898
10213,9.05,88,0.216089,caught,0.0,16,0.258065,119.877,540944
10214,67.36,76,0.216057,caught,0.0,20,0.322581,119.885,540991
10215,13.26,84,0.216024,caught,0.0,16,0.258065,119.893,541052
10216,6.85,92,0.215992,caught,0.0,16,0.258065,119.904,541111
10217,21.87,79,0.215959,caught,0.0,16,0.258065,119.912,541156
10218,-7.17,89,0.215927,caught,0.0,15,0.241935,119.923,541225
10219,9.9,90,0.215895,caught,0.0,16,0.258065,119.933,541281
10220,56.11,96,0.215862,caught,0.0,12,0.193548,119.945,541354
10221,66.0,80,0.21583,caught,0.0,20,0.322581,119.954,541390
10222,10.65,79,0.215797,caught,0.0,15,0.241935,119.964,541444
10223,26.96,89,0.215765,caught,0.0,17,0.274194,119.975,541489
10224,-6.03,79,0.215733,caught,0.0,13,0.209677,119.983,541530
10225,29.12,100,0.2157,caught,0.0,18,0.290323,119.994,541584
10226,20.01,91,0.215668,caught,0.0,16,0.258065,120.005,541628
10227,24.15,86,0.215636,caught,0.0,17,0.274194,120.014,541683
10228,-15.35,79,0.215603,caught,0.0,13,0.209677,120.023,541734
10229,253.75,84,0.215571,caught,0.0,19,0.306452,120.033,541777
10230,144.42,76,0.215539,caught,0.0,17,0.274194,120.04,541816
10231,-67.35,56,0.215506,caught,0.0,10,0.16129,120.048,541844
10232,8.01,88,0.215474,caught,0.0,16,0.258065,120.06,541922
10233,-97.28,71,0.215442,caught,0.0,9,0.145161,120.07,541949
10234,-74.76,58,0.215409,caught,0.0,11,0.177419,120.077,541989
10235,32.77,91,0.215377,caught,0.0,19,0.306452,120.088,542050
10236,-0.49,92,0.215345,caught,0.0,15,0.241935,120.099,542099
10237,88.18,78,0.215312,caught,0.0,13,0.209677,120.107,542159
10238,49.7,83,0.21528,caught,0.0,19,0.306452,120.117,542212
10239,81.99,151,0.215248,caught,0.0,23,0.370968,120.132,542334
10240,-115.79,60,0.215216,caught,0.0,6,0.096774,120.14,542351
10241,-41.09,57,0.215183,caught,0.0,13,0.209677,120.149,542385
10242,31.56,81,0.215151,caught,0.0,17,0.274194,120.157,542432
10243,-114.02,99,0.215119,caught,0.0,6,0.096774,120.172,542508
10244,4.49,93,0.215086,caught,0.0,16,0.258065,120.183,542563
10245,-90.99,66,0.215054,caught,0.0,10,0.16129,120.192,542617
10246,112.31,134,0.215022,caught,0.0,25,0.403226,120.205,542729
10247,48.71,83,0.21499,caught,0.0,19,0.306452,120.214,542778
10248,-75.47,96,0.214957,caught,0.0,9,0.145161,120.225,542854
10249,2.54,81,0.214925,caught,0.0,15,0.241935,120.233,542913
10250,83.97,131,0.214893,caught,0.0,21,0.33871,120.247,543024
10251,20.33,82,0.214861,caught,0.0,16,0.258065,120.256,543070
10252,9.3,99,0.214828,caught,0.0,17,0.274194,120.27,543138
10253,11.16,88,0.214796,caught,0.0,17,0.274194,120.28,543200
10254,-8.3,81,0.214764,caught,0.0,14,0.225806,120.29,543258
10255,1.09,88,0.214732,caught,0.0,15,0.241935,120.3,543322
10256,44.23,85,0.2147,caught,0.0,19,0.306452,120.309,543386
10257,129.09,76,0.214667,caught,0.0,17,0.274194,120.317,543441
10258,-70.92,84,0.214635,caught,0.0,9,0.145161,120.328,543511
10259,56.62,146,0.214603,caught,0.0,21,0.33871,120.344,543631
10260,112.89,81,0.214571,caught,0.0,16,0.258065,120.353,543685
10261,-106.15,50,0.214539,caught,0.0,7,0.112903,120.36,543710
10262,2.19,102,0.214506,caught,0.0,16,0.258065,120.373,543772
10263,7.83,78,0.214474,caught,0.0,16,0.258065,120.382,543838
10264,-45.93,95,0.214442,caught,0.0,12,0.193548,120.394,543905
10265,29.2,76,0.21441,caught,0.0,17,0.274194,120.402,543953
10266,60.29,138,0.214378,caught,0.0,21,0.33871,120.416,544072
10267,-6.68,63,0.214346,caught,0.0,17,0.274194,120.426,544119
10268,45.44,84,0.214313,caught,0.0,19,0.306452,120.434,544170
10269,77.94,89,0.214281,caught,0.0,22,0.354839,120.445,544219
10270,35.86,81,0.214249,caught,0.0,17,0.274194,120.453,544269
10271,-3.38,83,0.214217,caught,0.0,14,0.225806,120.463,544311
10272,68.22,86,0.214185,caught,0.0,21,0.33871,120.473,544357
10273,-88.38,67,0.214153,caught,0.0,10,0.16129,120.483,544392
10274,60.35,87,0.214121,caught,0.0,20,0.322581,120.493,544427
10275,31.77,77,0.214089,caught,0.0,17,0.274194,120.501,544476
10276,-99.43,59,0.214056,caught,0.0,8,0.129032,120.508,544507
10277,-4.35,93,0.214024,caught,0.0,14,0.225806,120.52,544541
10278,42.97,80,0.213992,caught,0.0,17,0.274194,120.533,544573
10279,22.47,82,0.21396,caught,0.0,17,0.274194,120.544,544633
10280,19.34,83,0.213928,caught,0.0,16,0.258065,120.553,544683
10281,12.42,95,0.213896,caught,0.0,16,0.258065,120.564,544728
10282,97.2,150,0.213864,caught,0.0,24,0.387097,120.58,544843
10283,-99.34,52,0.213832,caught,0.0,8,0.129032,120.587,544880
10284,62.57,86,0.2138,caught,0.0,20,0.322581,120.596,544928
10285,290.43,83,0.213768,caught,0.0,23,0.370968,120.605,544969
10286,77.37,85,0.213736,caught,0.0,22,0.354839,120.614,545012
10287,-69.85,60,0.213703,caught,0.0,10,0.16129,120.621,545040
10288,-31.58,83,0.213671,caught,0.0,11,0.177419,120.63,545083
10289,-85.87,58,0.213639,caught,0.0,10,0.16129,120.637,545123
10290,17.06,91,0.213607,caught,0.0,15,0.241935,120.648,545159
10291,78.38,145,0.213575,caught,0.0,22,0.354839,120.665,545271
10292,139.58,137,0.213543,caught,0.0,14,0.225806,120.683,545372
10293,2.27,87,0.213511,caught,0.0,15,0.241935,120.694,545426
10294,38.13,88,0.213479,caught,0.0,18,0.290323,120.704,545481
10295,67.16,90,0.213447,caught,0.0,21,0.33871,120.714,545546
10296,27.8,85,0.213415,caught,0.0,17,0.274194,120.723,545598
10297,39.32,96,0.213383,caught,0.0,19,0.306452,120.733,545671
10298,258.32,83,0.213351,caught,0.0,20,0.322581,120.743,545714
10299,-88.27,90,0.213319,caught,0.0,7,0.112903,120.755,545776
10300,81.21,90,0.213287,caught,0.0,21,0.33871,120.766,545813
10301,53.99,78,0.213255,caught,0.0,19,0.306452,120.774,545854
10302,8.43,84,0.213223,caught,0.0,16,0.258065,120.785,545906
10303,46.71,93,0.213191,caught,0.0,20,0.322581,120.797,545973
10304,38.63,82,0.213159,caught,0.0,18,0.290323,120.806,546013
10305,-85.71,57,0.213127,caught,0.0,10,0.16129,120.813,546046
10306,645.9,149,0.213095,caught,0.0,19,0.306452,120.834,546158
10307,36.5,81,0.213063,caught,0.0,17,0.274194,120.843,546202
10308,39.69,79,0.213031,caught,0.0,17,0.274194,120.852,546233
10309,22.74,82,0.212999,caught,0.0,16,0.258065,120.862,546281
10310,49.61,79,0.212967,caught,0.0,19,0.306452,120.869,546328
10311,49.22,85,0.212935,caught,0.0,18,0.290323,120.879,546371
10312,76.76,85,0.212904,caught,0.0,21,0.33871,120.89,546408
10313,-93.23,51,0.212872,caught,0.0,8,0.129032,120.897,546434
10314,-59.33,94,0.21284,caught,0.0,10,0.16129,120.908,546506
10315,-19.8,86,0.212808,caught,0.0,13,0.209677,120.918,546569
10316,-99.85,65,0.212776,caught,0.0,7,0.112903,120.926,546592
10317,-93.72,61,0.212744,caught,0.0,8,0.129032,120.934,546618
10318,44.84,78,0.212712,caught,0.0,18,0.290323,120.944,546671
10319,23.44,84,0.21268,caught,0.0,17,0.274194,120.954,546728
10320,-86.9,60,0.212648,caught,0.0,10,0.16129,120.961,546761
10321,34.51,82,0.212616,caught,0.0,18,0.290323,120.972,546822
10322,44.39,83,0.212584,caught,0.0,18,0.290323,120.981,546859
10323,-6.55,81,0.212553,caught,0.0,14,0.225806,120.991,546925
10324,69.89,79,0.212521,caught,0.0,21,0.33871,120.998,546981
10325,6.48,82,0.212489,caught,0.0,15,0.241935,121.007,547035
10326,50.32,79,0.212457,caught,0.0,18,0.290323,121.017,547063
10327,96.44,147,0.212425,caught,0.0,25,0.403226,121.032,547182
10328,-114.56,69,0.212393,caught,0.0,8,0.129032,121.041,547220
10329,-73.03,53,0.212361,caught,0.0,10,0.16129,121.047,547251
10330,-99.25,64,0.212329,caught,0.0,9,0.145161,121.055,547300
10331,29.8,79,0.212298,caught,0.0,17,0.274194,121.066,547350
10332,67.84,78,0.212266,caught,0.0,21,0.33871,121.074,547396
10333,48.3,83,0.212234,caught,0.0,20,0.322581,121.083,547460
